Groups:

Data:
time unit: s, TestP5_audio:audio|AUD_DACDAT, TestP5_audio:audio|AUD_DACLRCK, 
121978, 0, 0, 
121979, 1, 0, 
121980, 0, 0, 
121981, 1, 0, 
121982, 1, 0, 
121983, 0, 0, 
121984, 0, 0, 
121985, 1, 0, 
121986, 1, 0, 
121987, 0, 0, 
121988, 0, 0, 
121989, 1, 0, 
121990, 1, 0, 
121991, 1, 0, 
121992, 1, 0, 
121993, 0, 0, 
121994, 1, 0, 
121995, 0, 0, 
121996, 0, 0, 
121997, 1, 0, 
121998, 0, 0, 
121999, 1, 0, 
122000, 1, 0, 
122001, 1, 0, 
122002, 1, 0, 
122003, 1, 0, 
122004, 1, 0, 
122005, 0, 0, 
122006, 0, 0, 
122007, 0, 0, 
122008, 0, 0, 
122009, 0, 0, 
122010, 0, 1, 
122011, 0, 1, 
122012, 0, 1, 
122013, 0, 1, 
122014, 0, 1, 
122015, 0, 1, 
122016, 0, 1, 
122017, 0, 1, 
122018, 0, 1, 
122019, 0, 1, 
122020, 0, 1, 
122021, 0, 1, 
122022, 0, 1, 
122023, 0, 1, 
122024, 0, 1, 
122025, 0, 1, 
122026, 0, 1, 
122027, 0, 1, 
122028, 0, 1, 
122029, 0, 1, 
122030, 0, 1, 
122031, 0, 1, 
122032, 0, 1, 
122033, 0, 1, 
122034, 0, 1, 
122035, 0, 1, 
122036, 0, 1, 
122037, 0, 1, 
122038, 0, 1, 
122039, 0, 1, 
122040, 0, 1, 
122041, 0, 1, 
122042, 0, 0, 
122043, 1, 0, 
122044, 0, 0, 
122045, 1, 0, 
122046, 1, 0, 
122047, 1, 0, 
122048, 0, 0, 
122049, 1, 0, 
122050, 1, 0, 
122051, 0, 0, 
122052, 0, 0, 
122053, 1, 0, 
122054, 1, 0, 
122055, 1, 0, 
122056, 1, 0, 
122057, 1, 0, 
122058, 1, 0, 
122059, 1, 0, 
122060, 1, 0, 
122061, 0, 0, 
122062, 0, 0, 
122063, 1, 0, 
122064, 0, 0, 
122065, 0, 0, 
122066, 1, 0, 
122067, 0, 0, 
122068, 1, 0, 
122069, 0, 0, 
122070, 0, 0, 
122071, 0, 0, 
122072, 0, 0, 
122073, 0, 0, 
122074, 0, 1, 
122075, 0, 1, 
122076, 0, 1, 
122077, 0, 1, 
122078, 0, 1, 
122079, 0, 1, 
122080, 0, 1, 
122081, 0, 1, 
122082, 0, 1, 
122083, 0, 1, 
122084, 0, 1, 
122085, 0, 1, 
122086, 0, 1, 
122087, 0, 1, 
122088, 0, 1, 
122089, 0, 1, 
122090, 0, 1, 
122091, 0, 1, 
122092, 0, 1, 
122093, 0, 1, 
122094, 0, 1, 
122095, 0, 1, 
122096, 0, 1, 
122097, 0, 1, 
122098, 0, 1, 
122099, 0, 1, 
122100, 0, 1, 
122101, 0, 1, 
122102, 0, 1, 
122103, 0, 1, 
122104, 0, 1, 
122105, 0, 1, 
122106, 0, 0, 
122107, 1, 0, 
122108, 1, 0, 
122109, 0, 0, 
122110, 0, 0, 
122111, 0, 0, 
122112, 0, 0, 
122113, 0, 0, 
122114, 1, 0, 
122115, 0, 0, 
122116, 0, 0, 
122117, 0, 0, 
122118, 0, 0, 
122119, 0, 0, 
122120, 1, 0, 
122121, 1, 0, 
122122, 1, 0, 
122123, 1, 0, 
122124, 1, 0, 
122125, 0, 0, 
122126, 1, 0, 
122127, 1, 0, 
122128, 1, 0, 
122129, 1, 0, 
122130, 1, 0, 
122131, 1, 0, 
122132, 0, 0, 
122133, 0, 0, 
122134, 0, 0, 
122135, 0, 0, 
122136, 0, 0, 
122137, 0, 0, 
122138, 0, 1, 
122139, 0, 1, 
122140, 0, 1, 
122141, 0, 1, 
122142, 0, 1, 
122143, 0, 1, 
122144, 0, 1, 
122145, 0, 1, 
122146, 0, 1, 
122147, 0, 1, 
122148, 0, 1, 
122149, 0, 1, 
122150, 0, 1, 
122151, 0, 1, 
122152, 0, 1, 
122153, 0, 1, 
122154, 0, 1, 
122155, 0, 1, 
122156, 0, 1, 
122157, 0, 1, 
122158, 0, 1, 
122159, 0, 1, 
122160, 0, 1, 
122161, 0, 1, 
122162, 0, 1, 
122163, 0, 1, 
122164, 0, 1, 
122165, 0, 1, 
122166, 0, 1, 
122167, 0, 1, 
122168, 0, 1, 
122169, 0, 1, 
122170, 0, 0, 
122171, 1, 0, 
122172, 1, 0, 
122173, 0, 0, 
122174, 0, 0, 
122175, 0, 0, 
122176, 1, 0, 
122177, 1, 0, 
122178, 0, 0, 
122179, 1, 0, 
122180, 1, 0, 
122181, 0, 0, 
122182, 0, 0, 
122183, 1, 0, 
122184, 0, 0, 
122185, 0, 0, 
122186, 1, 0, 
122187, 1, 0, 
122188, 1, 0, 
122189, 1, 0, 
122190, 0, 0, 
122191, 1, 0, 
122192, 1, 0, 
122193, 0, 0, 
122194, 1, 0, 
122195, 0, 0, 
122196, 1, 0, 
122197, 0, 0, 
122198, 0, 0, 
122199, 0, 0, 
122200, 0, 0, 
122201, 0, 0, 
122202, 0, 1, 
122203, 0, 1, 
122204, 0, 1, 
122205, 0, 1, 
122206, 0, 1, 
122207, 0, 1, 
122208, 0, 1, 
122209, 0, 1, 
122210, 0, 1, 
122211, 0, 1, 
122212, 0, 1, 
122213, 0, 1, 
122214, 0, 1, 
122215, 0, 1, 
122216, 0, 1, 
122217, 0, 1, 
122218, 0, 1, 
122219, 0, 1, 
122220, 0, 1, 
122221, 0, 1, 
122222, 0, 1, 
122223, 0, 1, 
122224, 0, 1, 
122225, 0, 1, 
122226, 0, 1, 
122227, 0, 1, 
122228, 0, 1, 
122229, 0, 1, 
122230, 0, 1, 
122231, 0, 1, 
122232, 0, 1, 
122233, 0, 1, 
122234, 0, 0, 
122235, 1, 0, 
122236, 1, 0, 
122237, 0, 0, 
122238, 0, 0, 
122239, 1, 0, 
122240, 0, 0, 
122241, 1, 0, 
122242, 0, 0, 
122243, 1, 0, 
122244, 0, 0, 
122245, 1, 0, 
122246, 1, 0, 
122247, 0, 0, 
122248, 1, 0, 
122249, 0, 0, 
122250, 0, 0, 
122251, 0, 0, 
122252, 0, 0, 
122253, 0, 0, 
122254, 1, 0, 
122255, 0, 0, 
122256, 0, 0, 
122257, 1, 0, 
122258, 0, 0, 
122259, 1, 0, 
122260, 1, 0, 
122261, 0, 0, 
122262, 0, 0, 
122263, 0, 0, 
122264, 0, 0, 
122265, 0, 0, 
122266, 0, 1, 
122267, 0, 1, 
122268, 0, 1, 
122269, 0, 1, 
122270, 0, 1, 
122271, 0, 1, 
122272, 0, 1, 
122273, 0, 1, 
122274, 0, 1, 
122275, 0, 1, 
122276, 0, 1, 
122277, 0, 1, 
122278, 0, 1, 
122279, 0, 1, 
122280, 0, 1, 
122281, 0, 1, 
122282, 0, 1, 
122283, 0, 1, 
122284, 0, 1, 
122285, 0, 1, 
122286, 0, 1, 
122287, 0, 1, 
122288, 0, 1, 
122289, 0, 1, 
122290, 0, 1, 
122291, 0, 1, 
122292, 0, 1, 
122293, 0, 1, 
122294, 0, 1, 
122295, 0, 1, 
122296, 0, 1, 
122297, 0, 1, 
122298, 0, 0, 
122299, 1, 0, 
122300, 1, 0, 
122301, 0, 0, 
122302, 0, 0, 
122303, 1, 0, 
122304, 1, 0, 
122305, 0, 0, 
122306, 1, 0, 
122307, 1, 0, 
122308, 0, 0, 
122309, 0, 0, 
122310, 1, 0, 
122311, 1, 0, 
122312, 1, 0, 
122313, 1, 0, 
122314, 1, 0, 
122315, 1, 0, 
122316, 1, 0, 
122317, 1, 0, 
122318, 0, 0, 
122319, 0, 0, 
122320, 0, 0, 
122321, 0, 0, 
122322, 0, 0, 
122323, 0, 0, 
122324, 1, 0, 
122325, 0, 0, 
122326, 0, 0, 
122327, 0, 0, 
122328, 0, 0, 
122329, 0, 0, 
122330, 0, 1, 
122331, 0, 1, 
122332, 0, 1, 
122333, 0, 1, 
122334, 0, 1, 
122335, 0, 1, 
122336, 0, 1, 
122337, 0, 1, 
122338, 0, 1, 
122339, 0, 1, 
122340, 0, 1, 
122341, 0, 1, 
122342, 0, 1, 
122343, 0, 1, 
122344, 0, 1, 
122345, 0, 1, 
122346, 0, 1, 
122347, 0, 1, 
122348, 0, 1, 
122349, 0, 1, 
122350, 0, 1, 
122351, 0, 1, 
122352, 0, 1, 
122353, 0, 1, 
122354, 0, 1, 
122355, 0, 1, 
122356, 0, 1, 
122357, 0, 1, 
122358, 0, 1, 
122359, 0, 1, 
122360, 0, 1, 
122361, 0, 1, 
122362, 0, 0, 
122363, 1, 0, 
122364, 1, 0, 
122365, 0, 0, 
122366, 0, 0, 
122367, 1, 0, 
122368, 1, 0, 
122369, 1, 0, 
122370, 1, 0, 
122371, 0, 0, 
122372, 0, 0, 
122373, 1, 0, 
122374, 1, 0, 
122375, 1, 0, 
122376, 1, 0, 
122377, 1, 0, 
122378, 0, 0, 
122379, 1, 0, 
122380, 0, 0, 
122381, 0, 0, 
122382, 1, 0, 
122383, 1, 0, 
122384, 0, 0, 
122385, 0, 0, 
122386, 0, 0, 
122387, 1, 0, 
122388, 1, 0, 
122389, 0, 0, 
122390, 0, 0, 
122391, 0, 0, 
122392, 0, 0, 
122393, 0, 0, 
122394, 0, 1, 
122395, 0, 1, 
122396, 0, 1, 
122397, 0, 1, 
122398, 0, 1, 
122399, 0, 1, 
122400, 0, 1, 
122401, 0, 1, 
122402, 0, 1, 
122403, 0, 1, 
122404, 0, 1, 
122405, 0, 1, 
122406, 0, 1, 
122407, 0, 1, 
122408, 0, 1, 
122409, 0, 1, 
122410, 0, 1, 
122411, 0, 1, 
122412, 0, 1, 
122413, 0, 1, 
122414, 0, 1, 
122415, 0, 1, 
122416, 0, 1, 
122417, 0, 1, 
122418, 0, 1, 
122419, 0, 1, 
122420, 0, 1, 
122421, 0, 1, 
122422, 0, 1, 
122423, 0, 1, 
122424, 0, 1, 
122425, 0, 1, 
122426, 0, 0, 
122427, 1, 0, 
122428, 1, 0, 
122429, 0, 0, 
122430, 0, 0, 
122431, 1, 0, 
122432, 1, 0, 
122433, 1, 0, 
122434, 1, 0, 
122435, 1, 0, 
122436, 0, 0, 
122437, 0, 0, 
122438, 0, 0, 
122439, 0, 0, 
122440, 1, 0, 
122441, 0, 0, 
122442, 1, 0, 
122443, 1, 0, 
122444, 0, 0, 
122445, 1, 0, 
122446, 0, 0, 
122447, 0, 0, 
122448, 0, 0, 
122449, 1, 0, 
122450, 1, 0, 
122451, 1, 0, 
122452, 0, 0, 
122453, 0, 0, 
122454, 0, 0, 
122455, 0, 0, 
122456, 0, 0, 
122457, 0, 0, 
122458, 0, 1, 
122459, 0, 1, 
122460, 0, 1, 
122461, 0, 1, 
122462, 0, 1, 
122463, 0, 1, 
122464, 0, 1, 
122465, 0, 1, 
122466, 0, 1, 
122467, 0, 1, 
122468, 0, 1, 
122469, 0, 1, 
122470, 0, 1, 
122471, 0, 1, 
122472, 0, 1, 
122473, 0, 1, 
122474, 0, 1, 
122475, 0, 1, 
122476, 0, 1, 
122477, 0, 1, 
122478, 0, 1, 
122479, 0, 1, 
122480, 0, 1, 
122481, 0, 1, 
122482, 0, 1, 
122483, 0, 1, 
122484, 0, 1, 
122485, 0, 1, 
122486, 0, 1, 
122487, 0, 1, 
122488, 0, 1, 
122489, 0, 1, 
122490, 0, 0, 
122491, 1, 0, 
122492, 1, 0, 
122493, 0, 0, 
122494, 0, 0, 
122495, 1, 0, 
122496, 1, 0, 
122497, 1, 0, 
122498, 0, 0, 
122499, 0, 0, 
122500, 0, 0, 
122501, 1, 0, 
122502, 1, 0, 
122503, 0, 0, 
122504, 0, 0, 
122505, 0, 0, 
122506, 1, 0, 
122507, 1, 0, 
122508, 0, 0, 
122509, 1, 0, 
122510, 0, 0, 
122511, 0, 0, 
122512, 1, 0, 
122513, 1, 0, 
122514, 1, 0, 
122515, 1, 0, 
122516, 1, 0, 
122517, 0, 0, 
122518, 0, 0, 
122519, 0, 0, 
122520, 0, 0, 
122521, 0, 0, 
122522, 0, 1, 
122523, 0, 1, 
122524, 0, 1, 
122525, 0, 1, 
122526, 0, 1, 
122527, 0, 1, 
122528, 0, 1, 
122529, 0, 1, 
122530, 0, 1, 
122531, 0, 1, 
122532, 0, 1, 
122533, 0, 1, 
122534, 0, 1, 
122535, 0, 1, 
122536, 0, 1, 
122537, 0, 1, 
122538, 0, 1, 
122539, 0, 1, 
122540, 0, 1, 
122541, 0, 1, 
122542, 0, 1, 
122543, 0, 1, 
122544, 0, 1, 
122545, 0, 1, 
122546, 0, 1, 
122547, 0, 1, 
122548, 0, 1, 
122549, 0, 1, 
122550, 0, 1, 
122551, 0, 1, 
122552, 0, 1, 
122553, 0, 1, 
122554, 0, 0, 
122555, 1, 0, 
122556, 1, 0, 
122557, 0, 0, 
122558, 0, 0, 
122559, 1, 0, 
122560, 0, 0, 
122561, 1, 0, 
122562, 1, 0, 
122563, 1, 0, 
122564, 1, 0, 
122565, 0, 0, 
122566, 1, 0, 
122567, 1, 0, 
122568, 1, 0, 
122569, 0, 0, 
122570, 1, 0, 
122571, 1, 0, 
122572, 1, 0, 
122573, 1, 0, 
122574, 0, 0, 
122575, 0, 0, 
122576, 0, 0, 
122577, 0, 0, 
122578, 0, 0, 
122579, 0, 0, 
122580, 1, 0, 
122581, 0, 0, 
122582, 0, 0, 
122583, 0, 0, 
122584, 0, 0, 
122585, 0, 0, 
122586, 0, 1, 
122587, 0, 1, 
122588, 0, 1, 
122589, 0, 1, 
122590, 0, 1, 
122591, 0, 1, 
122592, 0, 1, 
122593, 0, 1, 
122594, 0, 1, 
122595, 0, 1, 
122596, 0, 1, 
122597, 0, 1, 
122598, 0, 1, 
122599, 0, 1, 
122600, 0, 1, 
122601, 0, 1, 
122602, 0, 1, 
122603, 0, 1, 
122604, 0, 1, 
122605, 0, 1, 
122606, 0, 1, 
122607, 0, 1, 
122608, 0, 1, 
122609, 0, 1, 
122610, 0, 1, 
122611, 0, 1, 
122612, 0, 1, 
122613, 0, 1, 
122614, 0, 1, 
122615, 0, 1, 
122616, 0, 1, 
122617, 0, 1, 
122618, 0, 0, 
122619, 1, 0, 
122620, 1, 0, 
122621, 0, 0, 
122622, 0, 0, 
122623, 0, 0, 
122624, 1, 0, 
122625, 1, 0, 
122626, 1, 0, 
122627, 1, 0, 
122628, 0, 0, 
122629, 0, 0, 
122630, 1, 0, 
122631, 1, 0, 
122632, 1, 0, 
122633, 0, 0, 
122634, 0, 0, 
122635, 0, 0, 
122636, 0, 0, 
122637, 1, 0, 
122638, 1, 0, 
122639, 0, 0, 
122640, 0, 0, 
122641, 1, 0, 
122642, 0, 0, 
122643, 0, 0, 
122644, 0, 0, 
122645, 0, 0, 
122646, 0, 0, 
122647, 0, 0, 
122648, 0, 0, 
122649, 0, 0, 
122650, 0, 1, 
122651, 0, 1, 
122652, 0, 1, 
122653, 0, 1, 
122654, 0, 1, 
122655, 0, 1, 
122656, 0, 1, 
122657, 0, 1, 
122658, 0, 1, 
122659, 0, 1, 
122660, 0, 1, 
122661, 0, 1, 
122662, 0, 1, 
122663, 0, 1, 
122664, 0, 1, 
122665, 0, 1, 
122666, 0, 1, 
122667, 0, 1, 
122668, 0, 1, 
122669, 0, 1, 
122670, 0, 1, 
122671, 0, 1, 
122672, 0, 1, 
122673, 0, 1, 
122674, 0, 1, 
122675, 0, 1, 
122676, 0, 1, 
122677, 0, 1, 
122678, 0, 1, 
122679, 0, 1, 
122680, 0, 1, 
122681, 0, 1, 
122682, 0, 0, 
122683, 1, 0, 
122684, 1, 0, 
122685, 0, 0, 
122686, 0, 0, 
122687, 0, 0, 
122688, 0, 0, 
122689, 1, 0, 
122690, 1, 0, 
122691, 0, 0, 
122692, 0, 0, 
122693, 0, 0, 
122694, 0, 0, 
122695, 1, 0, 
122696, 1, 0, 
122697, 0, 0, 
122698, 0, 0, 
122699, 0, 0, 
122700, 1, 0, 
122701, 0, 0, 
122702, 1, 0, 
122703, 0, 0, 
122704, 1, 0, 
122705, 1, 0, 
122706, 1, 0, 
122707, 0, 0, 
122708, 0, 0, 
122709, 0, 0, 
122710, 0, 0, 
122711, 0, 0, 
122712, 0, 0, 
122713, 0, 0, 
122714, 0, 1, 
122715, 0, 1, 
122716, 0, 1, 
122717, 0, 1, 
122718, 0, 1, 
122719, 0, 1, 
122720, 0, 1, 
122721, 0, 1, 
122722, 0, 1, 
122723, 0, 1, 
122724, 0, 1, 
122725, 0, 1, 
122726, 0, 1, 
122727, 0, 1, 
122728, 0, 1, 
122729, 0, 1, 
122730, 0, 1, 
122731, 0, 1, 
122732, 0, 1, 
122733, 0, 1, 
122734, 0, 1, 
122735, 0, 1, 
122736, 0, 1, 
122737, 0, 1, 
122738, 0, 1, 
122739, 0, 1, 
122740, 0, 1, 
122741, 0, 1, 
122742, 0, 1, 
122743, 0, 1, 
122744, 0, 1, 
122745, 0, 1, 
122746, 0, 0, 
122747, 1, 0, 
122748, 0, 0, 
122749, 1, 0, 
122750, 1, 0, 
122751, 1, 0, 
122752, 1, 0, 
122753, 0, 0, 
122754, 0, 0, 
122755, 0, 0, 
122756, 1, 0, 
122757, 1, 0, 
122758, 1, 0, 
122759, 0, 0, 
122760, 1, 0, 
122761, 0, 0, 
122762, 1, 0, 
122763, 1, 0, 
122764, 1, 0, 
122765, 0, 0, 
122766, 0, 0, 
122767, 0, 0, 
122768, 0, 0, 
122769, 0, 0, 
122770, 0, 0, 
122771, 1, 0, 
122772, 1, 0, 
122773, 0, 0, 
122774, 0, 0, 
122775, 0, 0, 
122776, 0, 0, 
122777, 0, 0, 
122778, 0, 1, 
122779, 0, 1, 
122780, 0, 1, 
122781, 0, 1, 
122782, 0, 1, 
122783, 0, 1, 
122784, 0, 1, 
122785, 0, 1, 
122786, 0, 1, 
122787, 0, 1, 
122788, 0, 1, 
122789, 0, 1, 
122790, 0, 1, 
122791, 0, 1, 
122792, 0, 1, 
122793, 0, 1, 
122794, 0, 1, 
122795, 0, 1, 
122796, 0, 1, 
122797, 0, 1, 
122798, 0, 1, 
122799, 0, 1, 
122800, 0, 1, 
122801, 0, 1, 
122802, 0, 1, 
122803, 0, 1, 
122804, 0, 1, 
122805, 0, 1, 
122806, 0, 1, 
122807, 0, 1, 
122808, 0, 1, 
122809, 0, 1, 
122810, 0, 0, 
122811, 1, 0, 
122812, 0, 0, 
122813, 1, 0, 
122814, 1, 0, 
122815, 0, 0, 
122816, 1, 0, 
122817, 0, 0, 
122818, 1, 0, 
122819, 0, 0, 
122820, 0, 0, 
122821, 1, 0, 
122822, 0, 0, 
122823, 1, 0, 
122824, 0, 0, 
122825, 0, 0, 
122826, 0, 0, 
122827, 0, 0, 
122828, 0, 0, 
122829, 0, 0, 
122830, 0, 0, 
122831, 0, 0, 
122832, 1, 0, 
122833, 0, 0, 
122834, 0, 0, 
122835, 0, 0, 
122836, 0, 0, 
122837, 0, 0, 
122838, 0, 0, 
122839, 0, 0, 
122840, 0, 0, 
122841, 0, 0, 
122842, 0, 1, 
122843, 0, 1, 
122844, 0, 1, 
122845, 0, 1, 
122846, 0, 1, 
122847, 0, 1, 
122848, 0, 1, 
122849, 0, 1, 
122850, 0, 1, 
122851, 0, 1, 
122852, 0, 1, 
122853, 0, 1, 
122854, 0, 1, 
122855, 0, 1, 
122856, 0, 1, 
122857, 0, 1, 
122858, 0, 1, 
122859, 0, 1, 
122860, 0, 1, 
122861, 0, 1, 
122862, 0, 1, 
122863, 0, 1, 
122864, 0, 1, 
122865, 0, 1, 
122866, 0, 1, 
122867, 0, 1, 
122868, 0, 1, 
122869, 0, 1, 
122870, 0, 1, 
122871, 0, 1, 
122872, 0, 1, 
122873, 0, 1, 
122874, 0, 0, 
122875, 1, 0, 
122876, 0, 0, 
122877, 1, 0, 
122878, 0, 0, 
122879, 1, 0, 
122880, 1, 0, 
122881, 0, 0, 
122882, 0, 0, 
122883, 1, 0, 
122884, 1, 0, 
122885, 1, 0, 
122886, 0, 0, 
122887, 1, 0, 
122888, 0, 0, 
122889, 0, 0, 
122890, 1, 0, 
122891, 1, 0, 
122892, 0, 0, 
122893, 1, 0, 
122894, 1, 0, 
122895, 0, 0, 
122896, 0, 0, 
122897, 1, 0, 
122898, 0, 0, 
122899, 1, 0, 
122900, 1, 0, 
122901, 0, 0, 
122902, 0, 0, 
122903, 0, 0, 
122904, 0, 0, 
122905, 0, 0, 
122906, 0, 1, 
122907, 0, 1, 
122908, 0, 1, 
122909, 0, 1, 
122910, 0, 1, 
122911, 0, 1, 
122912, 0, 1, 
122913, 0, 1, 
122914, 0, 1, 
122915, 0, 1, 
122916, 0, 1, 
122917, 0, 1, 
122918, 0, 1, 
122919, 0, 1, 
122920, 0, 1, 
122921, 0, 1, 
122922, 0, 1, 
122923, 0, 1, 
122924, 0, 1, 
122925, 0, 1, 
122926, 0, 1, 
122927, 0, 1, 
122928, 0, 1, 
122929, 0, 1, 
122930, 0, 1, 
122931, 0, 1, 
122932, 0, 1, 
122933, 0, 1, 
122934, 0, 1, 
122935, 0, 1, 
122936, 0, 1, 
122937, 0, 1, 
122938, 0, 0, 
122939, 1, 0, 
122940, 0, 0, 
122941, 1, 0, 
122942, 0, 0, 
122943, 0, 0, 
122944, 0, 0, 
122945, 1, 0, 
122946, 0, 0, 
122947, 1, 0, 
122948, 1, 0, 
122949, 0, 0, 
122950, 1, 0, 
122951, 0, 0, 
122952, 1, 0, 
122953, 1, 0, 
122954, 1, 0, 
122955, 0, 0, 
122956, 0, 0, 
122957, 1, 0, 
122958, 1, 0, 
122959, 1, 0, 
122960, 0, 0, 
122961, 1, 0, 
122962, 1, 0, 
122963, 1, 0, 
122964, 0, 0, 
122965, 0, 0, 
122966, 0, 0, 
122967, 0, 0, 
122968, 0, 0, 
122969, 0, 0, 
122970, 0, 1, 
122971, 0, 1, 
122972, 0, 1, 
122973, 0, 1, 
122974, 0, 1, 
122975, 0, 1, 
122976, 0, 1, 
122977, 0, 1, 
122978, 0, 1, 
122979, 0, 1, 
122980, 0, 1, 
122981, 0, 1, 
122982, 0, 1, 
122983, 0, 1, 
122984, 0, 1, 
122985, 0, 1, 
122986, 0, 1, 
122987, 0, 1, 
122988, 0, 1, 
122989, 0, 1, 
122990, 0, 1, 
122991, 0, 1, 
122992, 0, 1, 
122993, 0, 1, 
122994, 0, 1, 
122995, 0, 1, 
122996, 0, 1, 
122997, 0, 1, 
122998, 0, 1, 
122999, 0, 1, 
123000, 0, 1, 
123001, 0, 1, 
123002, 0, 0, 
123003, 1, 0, 
123004, 0, 0, 
123005, 0, 0, 
123006, 1, 0, 
123007, 1, 0, 
123008, 0, 0, 
123009, 0, 0, 
123010, 1, 0, 
123011, 1, 0, 
123012, 1, 0, 
123013, 1, 0, 
123014, 1, 0, 
123015, 0, 0, 
123016, 0, 0, 
123017, 1, 0, 
123018, 0, 0, 
123019, 1, 0, 
123020, 1, 0, 
123021, 0, 0, 
123022, 1, 0, 
123023, 1, 0, 
123024, 0, 0, 
123025, 1, 0, 
123026, 0, 0, 
123027, 1, 0, 
123028, 1, 0, 
123029, 0, 0, 
123030, 0, 0, 
123031, 0, 0, 
123032, 0, 0, 
123033, 0, 0, 
123034, 0, 1, 
123035, 0, 1, 
123036, 0, 1, 
123037, 0, 1, 
123038, 0, 1, 
123039, 0, 1, 
123040, 0, 1, 
123041, 0, 1, 
123042, 0, 1, 
123043, 0, 1, 
123044, 0, 1, 
123045, 0, 1, 
123046, 0, 1, 
123047, 0, 1, 
123048, 0, 1, 
123049, 0, 1, 
123050, 0, 1, 
123051, 0, 1, 
123052, 0, 1, 
123053, 0, 1, 
123054, 0, 1, 
123055, 0, 1, 
123056, 0, 1, 
123057, 0, 1, 
123058, 0, 1, 
123059, 0, 1, 
123060, 0, 1, 
123061, 0, 1, 
123062, 0, 1, 
123063, 0, 1, 
123064, 0, 1, 
123065, 0, 1, 
123066, 0, 0, 
123067, 1, 0, 
123068, 0, 0, 
123069, 0, 0, 
123070, 0, 0, 
123071, 1, 0, 
123072, 1, 0, 
123073, 1, 0, 
123074, 1, 0, 
123075, 0, 0, 
123076, 0, 0, 
123077, 1, 0, 
123078, 1, 0, 
123079, 0, 0, 
123080, 0, 0, 
123081, 0, 0, 
123082, 0, 0, 
123083, 1, 0, 
123084, 1, 0, 
123085, 0, 0, 
123086, 1, 0, 
123087, 1, 0, 
123088, 0, 0, 
123089, 0, 0, 
123090, 0, 0, 
123091, 0, 0, 
123092, 0, 0, 
123093, 0, 0, 
123094, 0, 0, 
123095, 0, 0, 
123096, 0, 0, 
123097, 0, 0, 
123098, 0, 1, 
123099, 0, 1, 
123100, 0, 1, 
123101, 0, 1, 
123102, 0, 1, 
123103, 0, 1, 
123104, 0, 1, 
123105, 0, 1, 
123106, 0, 1, 
123107, 0, 1, 
123108, 0, 1, 
123109, 0, 1, 
123110, 0, 1, 
123111, 0, 1, 
123112, 0, 1, 
123113, 0, 1, 
123114, 0, 1, 
123115, 0, 1, 
123116, 0, 1, 
123117, 0, 1, 
123118, 0, 1, 
123119, 0, 1, 
123120, 0, 1, 
123121, 0, 1, 
123122, 0, 1, 
123123, 0, 1, 
123124, 0, 1, 
123125, 0, 1, 
123126, 0, 1, 
123127, 0, 1, 
123128, 0, 1, 
123129, 0, 1, 
123130, 0, 0, 
123131, 1, 0, 
123132, 0, 0, 
123133, 0, 0, 
123134, 0, 0, 
123135, 0, 0, 
123136, 1, 0, 
123137, 0, 0, 
123138, 1, 0, 
123139, 1, 0, 
123140, 1, 0, 
123141, 1, 0, 
123142, 0, 0, 
123143, 0, 0, 
123144, 0, 0, 
123145, 0, 0, 
123146, 1, 0, 
123147, 1, 0, 
123148, 1, 0, 
123149, 0, 0, 
123150, 0, 0, 
123151, 0, 0, 
123152, 1, 0, 
123153, 1, 0, 
123154, 1, 0, 
123155, 1, 0, 
123156, 1, 0, 
123157, 0, 0, 
123158, 0, 0, 
123159, 0, 0, 
123160, 0, 0, 
123161, 0, 0, 
123162, 0, 1, 
123163, 0, 1, 
123164, 0, 1, 
123165, 0, 1, 
123166, 0, 1, 
123167, 0, 1, 
123168, 0, 1, 
123169, 0, 1, 
123170, 0, 1, 
123171, 0, 1, 
123172, 0, 1, 
123173, 0, 1, 
123174, 0, 1, 
123175, 0, 1, 
123176, 0, 1, 
123177, 0, 1, 
123178, 0, 1, 
123179, 0, 1, 
123180, 0, 1, 
123181, 0, 1, 
123182, 0, 1, 
123183, 0, 1, 
123184, 0, 1, 
123185, 0, 1, 
123186, 0, 1, 
123187, 0, 1, 
123188, 0, 1, 
123189, 0, 1, 
123190, 0, 1, 
123191, 0, 1, 
123192, 0, 1, 
123193, 0, 1, 
123194, 0, 0, 
123195, 0, 0, 
123196, 1, 0, 
123197, 1, 0, 
123198, 1, 0, 
123199, 1, 0, 
123200, 0, 0, 
123201, 1, 0, 
123202, 0, 0, 
123203, 1, 0, 
123204, 0, 0, 
123205, 1, 0, 
123206, 1, 0, 
123207, 1, 0, 
123208, 1, 0, 
123209, 1, 0, 
123210, 0, 0, 
123211, 0, 0, 
123212, 1, 0, 
123213, 1, 0, 
123214, 1, 0, 
123215, 1, 0, 
123216, 1, 0, 
123217, 1, 0, 
123218, 0, 0, 
123219, 1, 0, 
123220, 0, 0, 
123221, 0, 0, 
123222, 0, 0, 
123223, 0, 0, 
123224, 0, 0, 
123225, 0, 0, 
123226, 0, 1, 
123227, 0, 1, 
123228, 0, 1, 
123229, 0, 1, 
123230, 0, 1, 
123231, 0, 1, 
123232, 0, 1, 
123233, 0, 1, 
123234, 0, 1, 
123235, 0, 1, 
123236, 0, 1, 
123237, 0, 1, 
123238, 0, 1, 
123239, 0, 1, 
123240, 0, 1, 
123241, 0, 1, 
123242, 0, 1, 
123243, 0, 1, 
123244, 0, 1, 
